Recipe,Amount,Unit,Ingredient
cavatelli,0.5,teaspoon,"ground turmeric (optional)
"
cavatelli,0.5,teaspoon,"freshly ground black pepper (optional)
"
cavatelli,1,,"medium yellow beet, peeled, cut 1/2-inch cubes"
cavatelli,1,,"small head of cauliflower florets
"
cavatelli,1,,"medium delicate squash, halved lengthwise and deseeded
"
cavatelli,,,"Extra-virgin olive oil
"
cavatelli,0.5,cup,"freshly grated Parmesan cheese
"
braided-onion-bread,3,tablespoons,"extra virgin olive oil
"
braided-onion-bread,4,cups,chopped yellow onion (~2 large)
braided-onion-bread,,,"Fine grain sea salt
"
braided-onion-bread,1,cup,"aged cheddar cheese, grated
"
braided-onion-bread,0.3,cup,"toasted sesame seeds
"
braided-onion-bread,4 0.5,cups,"/ 540g unbleached all-purpose flour, plus more if needed"
braided-onion-bread,2,tablespoons,"sugar
"
braided-onion-bread,1 0.5,teaspoons,"fine grain sea salt
"
braided-onion-bread,2 0.5,teaspoon,(1 packet) active dry yeast
braided-onion-bread,1 0.5,cups,warm milk or oat milk (120F)
braided-onion-bread,1,,"egg, beaten
"
braided-onion-bread,8,tablespoons,"unsalted butter, room temperature
"
braided-onion-bread,1,,"egg yolk
"
how-to-make-ghee,1,pound,"/ 16 ounces / 450 g of the best quality, unsalted butter you can source"
fire-broth-noodle-soup,0.3,cup,"extra virgin olive oil
"
fire-broth-noodle-soup,0.5,,"head of celery (7 stalks plus leaves), diced"
fire-broth-noodle-soup,3,,"medium yellow onions, diced
"
fire-broth-noodle-soup,2,teaspoons,"fine grain sea salt, plus more to taste/
"
fire-broth-noodle-soup,6,cloves,"garlic, peeled and chopped
"
fire-broth-noodle-soup,1.5,inch,"piece of ginger, peeled and minced
"
fire-broth-noodle-soup,1,teaspoon,"freshly ground black pepper
"
fire-broth-noodle-soup,1,teaspoon,"ground turmeric
"
fire-broth-noodle-soup,2,teaspoon,"cayenne powder
"
fire-broth-noodle-soup,14,cups,"water
"
fire-broth-noodle-soup,3,,"carrots, peeled and diced
"
fire-broth-noodle-soup,1,pound,dried cranberry or white beans (soaked then cooked) OR 6 cups canned beans
fire-broth-noodle-soup,4,,"big handfuls of de-stemmed kale leaves, finely chopped
"
fire-broth-noodle-soup,0.5,pound,"short pasta (farfalle or egg pasta)
"
fire-broth-noodle-soup,,,"To serve: grated cheese, sour cream, salted yogurt, or creme fraiche, squeeze of lemon juice
"
tapioca-pudding-recipe,3,cups,"organic milk, divided
"
tapioca-pudding-recipe,0.3,cup,"small pearl tapioca
"
tapioca-pudding-recipe,2,,"extra-large egg yolks, lightly beaten
"
tapioca-pudding-recipe,0.25,teaspoon,"fine-grain sea salt
"
tapioca-pudding-recipe,0.3,cup,"sugar
"
tapioca-pudding-recipe,1,,"vanilla bean, split along the length (or 1 teaspoon vanilla extract)"
spicy-tempeh-crumble-bowl,1,tablespoon,"sugar
"
spicy-tempeh-crumble-bowl,1,tablespoon,"sriracha
"
spicy-tempeh-crumble-bowl,2,tablespoons,"tamari or soy sauce
"
spicy-tempeh-crumble-bowl,3,tablespoons,"extra-virgin olive oil
"
spicy-tempeh-crumble-bowl,2,,"medium serrano chiles, seeded and chopped
"
spicy-tempeh-crumble-bowl,8,,"green onions, thinly sliced including green parts
"
spicy-tempeh-crumble-bowl,8,ounces,"tempeh, crumbled
"
spicy-tempeh-crumble-bowl,3,cloves,"well-chopped garlic
"
spicy-tempeh-crumble-bowl,1,tablespoon,"toasted sesame seeds
"
spicy-tempeh-crumble-bowl,,,"To serve: (any / all) cooked whole grain rice, lettuces, chopped cucumber, pickled carrots, avocado, plus more sriracha & tamari (to taste)
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cups,"sliced button mushrooms
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cloves,"garlic
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,2,tablespoons,"extra-virgin olive oil
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,0.5,teaspoon,"fine-grain sea salt
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1,teaspoon,"dried Mexican oregano
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cups,"cooked heirloom beans, drained
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1,cup,"canned whole peeled tomatoes
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,3,cloves,"garlic
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,1 0.5,teaspoons,"fresh thyme
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,0.5,teaspoon,"fine-grain sea salt
"
rancho-gordo-heirloom-bean-and-mushroom-carnitas-casserole,8,very small,"fresh mozzarella balls (bocconcini)
"
mushroom-scallion-tartine,12,ounces,"fresh mushrooms, sliced 1/4-inch thick"
mushroom-scallion-tartine,3,tablespoons,"extra virgin olive oil
"
mushroom-scallion-tartine,,,"salt and pepper
"
mushroom-scallion-tartine,2,,"bunches of scallions, trimmed
"
mushroom-scallion-tartine,4,,"large slices of hearty, whole-grain bread
"
mushroom-scallion-tartine,1,cup,"Poblano Yogurt* (recipe below)
"
mushroom-scallion-tartine,1,cup,"cooked lentils, or white beans
"
vegetarian-split-pea-soup,1,tablespoon,"extra virgin olive oil
"
vegetarian-split-pea-soup,2,,"large onions, chopped
"
vegetarian-split-pea-soup,1,teaspoon,"fine-grain sea salt
"
vegetarian-split-pea-soup,2,cups,"dried split green peas, picked over and rinsed
"
vegetarian-split-pea-soup,5,cups,"water, plus more to finish
"
vegetarian-split-pea-soup,,,juice of 1 lemon (reserve the zest)
vegetarian-split-pea-soup,,,"To finish: a few pinches of smoked paprika, olive oil, toasted almonds, and/or, scallions
"
green-rice,1,cup,"tightly packed spinach leaves, stems removed
"
green-rice,1,cup,"tightly packed kale leaves, stems removed
"
green-rice,1 0.5,cups,"vegetable stock or water
"
green-rice,2,tablespoons,"full-fat coconut milk or cashew cream*
"
green-rice,1,teaspoon,"kosher salt
"
green-rice,1,cup,"long-grain white rice
"
green-rice,1,tablespoon,"extra-virgin olive oil
"
green-rice,0.5,cup,"finely diced yellow onions
"
green-rice,0.5,cup,"diced green peppers
"
green-rice,3,cloves,"garlic, peeled and minced
"
sparkling-cranberries-recipe,2,cups,"cranberries, picked over
"
sparkling-cranberries-recipe,2,cups,"water
"
sparkling-cranberries-recipe,2,cups,"sugar, plus more for coating (see head notes)
"
sparkling-cranberries-recipe,,,"More sugar for coating: I do a mix of medium-grained organic sugar for the first coating, and then a second toss with regular granulated white sugar. You don't want a huge grain for that first toss, just something larger than standard sugar, smaller than most turbinado sugars. You can sort of see the different grain sizes in the third photo in the main write-up.
"
hazelnut-chard-ravioli-salad,1,lb.,"raviolis (see headnotes)
"
hazelnut-chard-ravioli-salad,2 3,tablespoons,"extra virgin olive oil, divided
"
hazelnut-chard-ravioli-salad,,,"fine grain sea salt
"
hazelnut-chard-ravioli-salad,2,,"small yellow onions, thinly sliced
"
hazelnut-chard-ravioli-salad,2,cups,"of chopped swiss chard or kale, deveined
"
hazelnut-chard-ravioli-salad,2,tablespoons,"fresh lemon juice, and zest
"
hazelnut-chard-ravioli-salad,0.6,cup,"hazelnuts, toasted and chopped
"
hazelnut-chard-ravioli-salad,0.25,cup,"Parmesan cheese, freshly grated (optional)
"
hazelnut-chard-ravioli-salad,0.25,cup,"chives, minced
"
vibrant-tasty-green-beans-recipe,4,,"leeks (or one bunch of scallions), well washed, root end and tops trimmed, sliced lengthwise into quarters and then chopped into 1-inch segments"
vibrant-tasty-green-beans-recipe,0.3,cup,"fresh dill, well chopped
"
vibrant-tasty-green-beans-recipe,0.75,pound,"green beans, tops and tails trimmed
"
vibrant-tasty-green-beans-recipe,,,"extra-virgin olive oil
"
vibrant-tasty-green-beans-recipe,,,"fine-grain sea salt
"
apple-salad,0.25,teaspoon,"fine grain sea salt
"
apple-salad,12,,"rosemary leaves, minced
"
apple-salad,1,,"medium garlic clove, peeled
"
apple-salad,1,teaspoon,"sugar
"
apple-salad,0.5,cup,/ 120 ml crème fraîche (or sour cream)
apple-salad,2 0.5,teaspoons,"white wine vinegar
"
apple-salad,,,"freshly ground black pepper to taste
"
apple-salad,3,,"large celery stalks, sliced thinly
"
apple-salad,2,,"crisp heirloom apples, cut into sixths, and then thinly sliced*
"
apple-salad,4,,"handfuls arugula, baby gems, or baby romaine
"
apple-salad,0.3,cup,"toasted hazelnuts, walnuts, almonds, or pine nuts
"
vegan-sushi,2,cups,"cooked Japanese-style, white sushi rice
"
vegan-sushi,2,cups,"whole-grain rice blend (for ex: brown rice & quinoa blend)
"
vegan-sushi,8,ounces,"extra-firm tofu
"
vegan-sushi,1,tablespoon,"soy sauce or tamari
"
vegan-sushi,2,teaspoons,"sesame chili oil
"
vegan-sushi,4,,8x8-inch nori sheets
vegan-sushi,2,,"dozen baked sweet potato fries
"
vegan-sushi,1,,"medium, ripe avocado
"
vegan-sushi,1,cup,"of kale chips
"
vegan-sushi,,,"To serve: sesame seeds, soy sauce with wasabi paste whisked in
"
steaming-vegetables,,,"a sampling of seasonal vegetables
"
steaming-vegetables,,,"flaky sea salt
"
steaming-vegetables,,,"to finish: good olive oil, a few drops of toasted sesame oil, or shallot oil
"
pumpkin-and-rice-soup-recipe,2,tablespoons,"unsalted butter
"
pumpkin-and-rice-soup-recipe,1,,"medium onion, chopped
"
pumpkin-and-rice-soup-recipe,1,,"large shallot, chopped
"
pumpkin-and-rice-soup-recipe,0.5,,"serrano chile, seeds and all, chopped
"
pumpkin-and-rice-soup-recipe,,,"fine grain sea salt
"
pumpkin-and-rice-soup-recipe,1 0.5,pounds,"pumpkin/squash flesh, seeded, peeled, and cut into 3/4-inch chunks"
pumpkin-and-rice-soup-recipe,1,teaspoon,"fresh ginger juice, pressed from grated ginger
"
pumpkin-and-rice-soup-recipe,,,"cooked brown rice, warm
"
pumpkin-and-rice-soup-recipe,,,"other toppings: plain yogurt, toasted pepitas, lemon ginger rosemary butter* (and pulp)
"
homemade-bouillon-recipe,5,ounces,"/ 150 g leeks, sliced and well-washed"
homemade-bouillon-recipe,7,ounces,"/ 200g fennel bulb, chopped"
homemade-bouillon-recipe,7,ounces,"/ 200g carrot, well scrubbed and chopped"
homemade-bouillon-recipe,3.5,ounces,/ 100 g celery
homemade-bouillon-recipe,3.5,ounces,"/ 100g celery root (celeriac), peeled and chopped"
homemade-bouillon-recipe,1,ounce,/ 30g sun-dried tomatoes
homemade-bouillon-recipe,3.5,ounces,"/ 100g shallots, peeled"
homemade-bouillon-recipe,3,,"medium garlic cloves
"
homemade-bouillon-recipe,9,ounces,/ 250g fine grain sea salt
homemade-bouillon-recipe,1.5,ounces,"/ 40 g flat-leaf parsley, loosely chopped"
homemade-bouillon-recipe,2,ounces,"/ 60g cilantro (coriander), loosely chopped"
shredded-brussels-sprouts,1,,"large, crisp apple, cut into bite-sized wedges
"
shredded-brussels-sprouts,1,,"lemon, juice only
"
shredded-brussels-sprouts,4,ounces,"extra-firm tofu cut into tiny-inch cubes (see photo)
"
shredded-brussels-sprouts,,,"a couple pinches of fine-grain sea salt
"
shredded-brussels-sprouts,,,"a couple splashes of olive oil
"
shredded-brussels-sprouts,2,,"medium cloves garlic, minced
"
shredded-brussels-sprouts,,,"a scant tablespoon of maple syrup
"
shredded-brussels-sprouts,0.3,cup,"pine nuts, toasted and chopped
"
shredded-brussels-sprouts,12,ounces,"(3/4 pound) Brussels sprouts, washed and cut into 1/8-inch wide ribbons"
easy-little-bread-recipe,1 0.25,cups,/ 300 ml warm water (105-115F)
easy-little-bread-recipe,2,teaspoons,"active dry yeast (one packet)
"
easy-little-bread-recipe,1,tablespoon,"runny honey
"
easy-little-bread-recipe,1,cup,/ 4.5 oz / 125 g unbleached all-purpose flour
easy-little-bread-recipe,1,cup,/ 5 oz / 140 g whole wheat flour
easy-little-bread-recipe,1,cup,/ 3.5 oz / 100 g rolled oats (not instant oats)
easy-little-bread-recipe,1 0.5,teaspoons,"fine grain sea salt
"
easy-little-bread-recipe,2,tablespoons,"butter, melted, for brushing
"
fresh-mint-chip-frozen-yogurt,1,cup,"fresh mint leaves
"
fresh-mint-chip-frozen-yogurt,1,cup,/ 240 ml heavy cream
fresh-mint-chip-frozen-yogurt,0.5,cup,plus 2 tablespoons / 130 ml brown rice syrup
fresh-mint-chip-frozen-yogurt,,,Scant 1/2 teaspoon peppermint extract
fresh-mint-chip-frozen-yogurt,2,cups,/ 480 ml whole-milk Greek yogurt
fresh-mint-chip-frozen-yogurt,2,ounces,"good quality dark chocolate, finely chopped
"
how-to-cook-beans,1,pound,"dried cranberry or cannellini beans, soaked overnight
"
how-to-cook-beans,6,cups,"water
"
how-to-cook-beans,0.3,cup,"extra-virgin olive oil
"
how-to-cook-beans,5,cloves,"garlic, peeled and smashed
"
how-to-cook-beans,7,,"medium sage leaves (or thyme sprigs)
"
how-to-cook-beans,0.5,teaspoon,"red pepper flakes
"
how-to-cook-beans,,,Scant 1 teaspoon fine grain sea salt
roasted-tomato-sourdough-soup,1 0.5,pounds,"ripe tomatoes, quartered and cored
"
roasted-tomato-sourdough-soup,1,,"onion, finely chopped
"
roasted-tomato-sourdough-soup,4,,"garlic cloves, smashed and peeled
"
roasted-tomato-sourdough-soup,3,tablespoons,"extra virgin olive oil
"
roasted-tomato-sourdough-soup,0.25,,"fine grain sea salt, plus more to taste
"
roasted-tomato-sourdough-soup,,,scant 1/2 teaspoon cayenne pepper
roasted-tomato-sourdough-soup,,pinch,"of saffron (optional)
"
roasted-tomato-sourdough-soup,4,ounces,"day-old sourdough bread, crusts removed, cut into 1-inch cubes (about 2 cups)"
roasted-tomato-sourdough-soup,1,cup,"cooked chickpeas
"
roasted-tomato-sourdough-soup,,,"basil, to serve, thinly sliced
"
vegan-recipes,0.25,cup,"tahini
"
vegan-recipes,2,cloves,"garlic, peeled and crushed into a paste
"
vegan-recipes,,,"big squeeze of fresh lemon juice
"
vegan-recipes,5,T,"water, or more
"
vegan-recipes,,,"salt to taste
"
vegan-recipes,1,,"bunch of broccoli, trimmed
"
vegan-recipes,2,cups,"turmeric chickpeas
"
vegan-recipes,1,,"bunch of chives, minced
"
vegan-recipes,0.25,cup,"toasted pinenuts
"
vegan-recipes,4 5,,"big handfuls of arugula
"
vegan-recipes,1   2,tablespoons,"extra virgin olive oil
"
tomato-tart,2 3,,"medium yellow onions, thinly sliced
"
tomato-tart,2,tablespoons,"extra-virgin olive oil
"
tomato-tart,,,"fine grain sea salt
"
tomato-tart,0.125,teaspoon,"ground turmeric (optional)
"
tomato-tart,0.125,teaspoon,"freshly ground pepper (optional)
"
tomato-tart,3,tablespoons,"cooked red or black quinoa*
"
tomato-tart,0.5,cup,/ 70g rye flour
tomato-tart,0.5,cup,/ 65g all-purpose flour
tomato-tart,,,heaping 1/4 teaspoon fine grain salt
tomato-tart,6,tablespoons,"unsalted butter, cold
"
tomato-tart,3 4,tablespoons,"ice water
"
tomato-tart,,,ripe tomatoes sliced 1/4-inch thick
tomato-tart,1,,"egg, whisked
"
tomato-tart,,,"To serve (any/all of the following): slivered basil, lemon zest, extra virgin olive oil, herb flowers, a dusting of Parmesan or gruyere cheese
"
chia-pudding,5,tablespoons,"chia seeds
"
chia-pudding,0.5,cup,"mango puree
"
chia-pudding,0.75,cup,"almond or oat milk
"
chia-pudding,,pinch,"of good salt
"
chia-pudding,,,"top with any or all of the following: quinoa or brown rice crispies, bee pollen, shichimi togarashi or cayenne, toasted almonds, banana chips
"
rice-noodle-stir-fry-recipe,4,ounces,"wide rice noodles or big square “rice flake” noodles
"
rice-noodle-stir-fry-recipe,1,,"serrano pepper, sliced 1/8-inch thinly"
rice-noodle-stir-fry-recipe,0.3,cup,"rice or white wine vinegar
"
rice-noodle-stir-fry-recipe,2,tablespoons,"soy sauce, tamari, or coco aminos
"
rice-noodle-stir-fry-recipe,4,ounces,"extra firm tofu, crumbled
"
rice-noodle-stir-fry-recipe,2,teaspoons,"of a favorite chile oil
"
rice-noodle-stir-fry-recipe,2,tablespoons,"oil
"
rice-noodle-stir-fry-recipe,0.5,,"onion, sliced 1/4-inch thick"
rice-noodle-stir-fry-recipe,8,ounces,"mushrooms, chopped in 1/2-inch pieces (optional)"
rice-noodle-stir-fry-recipe,1,,"head of broccoli, trimmed into small florets
"
rice-noodle-stir-fry-recipe,0.3,cup,"well-toasted cashews (or peanuts)
"
rice-noodle-stir-fry-recipe,,,"For serving: slivered market lime, Meyer lemon zest, or orange zest (optional)
"
refried-beans,1,pound,"dried pinto beans, soaked overnight
"
refried-beans,,,"fine grain sea salt
"
refried-beans,0.3,cup,"extra virgin olive oil
"
refried-beans,1,,"medium onion, minced
"
refried-beans,1,teaspoon,"smoked paprika, or to taste
"
refried-beans,1 2,tablespoons,"freshly squeezed lemon juice
"
pad-thai-recipe,6,ounces,"dried rice noodles
"
pad-thai-recipe,1 0.5,tablespoons,"dried turmeric powder
"
pad-thai-recipe,3,tablespoons,"white vinegar
"
pad-thai-recipe,3,tablespoons,"sugar
"
pad-thai-recipe,2,tablespoons,"""vegetarian """"fish"""" sauce or soy sauce""
"
pad-thai-recipe,2,tablespoons,"sunflower oil
"
pad-thai-recipe,1,,"bunch of broccolini,
"
pad-thai-recipe,6,ounces,"extra-firm tofu,
"
pad-thai-recipe,1,,"egg
"
pad-thai-recipe,0.75,cup,"bean sprouts or diced celery
"
pad-thai-recipe,0.3,cup,"roasted peanuts
"
pad-thai-recipe,3,,"green onions,
"
pad-thai-recipe,2,,"limes,
"
coleslaw-recipe,1 0.5,cups,"unsalted raw peanuts
"
coleslaw-recipe,0.5,,"of a medium-large cabbage
"
coleslaw-recipe,1,,"basket of tiny cherry tomatoes, washed and quartered
"
coleslaw-recipe,1,,"jalapeno chile, seeded and diced
"
coleslaw-recipe,0.75,cup,"cilantro, chopped
"
coleslaw-recipe,0.25,cup,"freshly squeezed lime juice
"
coleslaw-recipe,2,tablespoons,"olive oil
"
coleslaw-recipe,0.25,teaspoon,"+ fine-grain sea salt
"
coleslaw-recipe,,,"honey, to taste
"
pasta-with-creamy-crushed-walnuts,2,cups,"toasted walnuts
"
pasta-with-creamy-crushed-walnuts,3 4,cloves,"garlic, peeled
"
pasta-with-creamy-crushed-walnuts,1,pound,"dried pasta (a short shape)
"
pasta-with-creamy-crushed-walnuts,,,"Juice and zest of one lemon
"
pasta-with-creamy-crushed-walnuts,0.5,cup,"freshly grated Parmesan cheese
"
pasta-with-creamy-crushed-walnuts,,,"Lots of freshly ground black pepper
"
pasta-with-creamy-crushed-walnuts,,,"To serve: fresh herbs, homemade bread crumbs, chile oil
"
falafel-bowl-recipe,1,pound,"/ 16 ounces spinach or kale, washed and trimmed"
falafel-bowl-recipe,2,,"eggs
"
falafel-bowl-recipe,5,cloves,"garlic
"
falafel-bowl-recipe,1,cup,"cooked chickpeas
"
falafel-bowl-recipe,1,cup,"breadcrumbs
"
falafel-bowl-recipe,0.5,cup,/ 20g grated Parmesan
falafel-bowl-recipe,1,teaspoon,"baking powder
"
falafel-bowl-recipe,0.25,,"+ teaspoon fine grain sea salt
"
falafel-bowl-recipe,,,"zest of one lemon
"
falafel-bowl-recipe,,,"3-4 green falafel / beet hummus / toasted pita wedges / roasted carrots / chop salad (kale, cucumber, cilantro) tossed with a splash of olive oil & squeeze of lemon / sliced avocado"
oven-fries,6,,"large waxy-skinned potatoes, cut into 1/2-inch wide batons (~ 2 1/2 lbs.)"
oven-fries,3,cloves,"garlic, peeled, crushed, and chopped
"
oven-fries,0.5,teaspoon,"smoked paprika
"
oven-fries,1,teaspoon,"paprika
"
oven-fries,0.25,cup,"extra-virgin olive oil
"
oven-fries,2,tsp,"fine semolina, rice flour, or fine breadcrumbs
"
oven-fries,0.5,teaspoon,"fine grain sea salt, plus more to taste
"
oven-fries,,,"freshly ground pepper
"
farro-and-bean-soup,1,pound,"dried beans, cooked OR a 28-ounce can of chickpeas or cannellini beans, drained"
